# source_file=Ens1.csv
# note=stationary-guard: a->0 and v->0 when stationary
t_imu_s,t_imu_ms,dt_s,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg_unwrapped,ax_lin_mps2_raw,ay_lin_mps2_raw,az_lin_mps2_raw,ax_lin_mps2_clean,ay_lin_mps2_clean,az_lin_mps2_clean,ax_lin_mps2_used,ay_lin_mps2_used,az_lin_mps2_used,ax_lin_mps2_int,ay_lin_mps2_int,az_lin_mps2_int,gx_rads,gy_rads,gz_rads,jerk_mag,jerk_isolated,stationary,vx_mps,vy_mps,vz_mps,speed_mps,x_m,y_m,z_m,dist_m
16.838,218673.0,0.03400000000000247,0.9239768755574169,-0.07366699007841995,-0.10377898602289144,-0.36065195142685746,-3.623614070351547,-14.1768137392057,-42.19321376504651,0.402237,0.492994,0.37385,0.3274405843306194,1.1054468544695355,0.055645610984812854,0.4377856241963044,0.8804424492854113,0.42603465118524825,0.4377856241963044,0.8804424492854113,0.42603465118524825,-0.44315,-0.137419,0.132093,27.43600854698133,0,0,1.5289212778109813,0.4874046921002917,-0.3125449513695,1.6348846914235593,2.253199404370669,-0.997850440782135,-0.897380874369579,2.8012853882970776
16.858,218693.0,0.019999999999999574,0.9240838202537014,-0.06853198666963897,-0.103954979779407,-0.3613389297148876,-3.044214329172417,-13.9841092722848,-42.33993932422022,0.652798,1.937412,0.112808,0.4786858313232628,1.4956600293367157,0.06606313127635269,0.5853529898833989,1.262721709659403,0.43372698446069735,0.5853529898833989,1.262721709659403,0.43372698446069735,0.22264,0.066046,-0.056459,20.492238306194288,0,0,1.5338594610002945,0.5037965512269215,-0.3032438718569338,1.6427089385971694,2.283827211758781,-0.9879384283488631,-0.9035387626018432,2.833983082125548
16.889,218724.0,0.030999999999998806,0.9242168174792115,-0.06460398724155364,-0.10356197954785738,-0.3618349285423126,-2.6244490511334932,-13.779112220593772,-42.44395856547572,0.123267,0.914194,-0.214005,0.27239447725726484,1.161285705488623,-0.11563997402380868,0.3754055843966243,0.9193934705158444,0.24959310755399342,0.3754055843966243,0.9193934705158444,0.24959310755399342,0.131028,0.041545,-0.033023,14.27606065750371,0,0,1.5460731993441945,0.5409924901195182,-0.2886255390954503,1.6632257555468077,2.3315661679941186,-0.971744198207994,-0.9127127384716048,2.8849070592220585
16.911,218746.0,0.022000000000002018,0.9243163828787303,-0.06408902654753887,-0.1031910427447313,-0.3617781498590323,-2.584853804094412,-13.717469558243975,-42.43986192445042,0.566536,1.608078,0.08355,0.4159754523109115,1.381914511133883,-0.03484819152629837,0.5154242030924518,1.1321970916171356,0.3281171074043982,0.5154242030924518,1.1321970916171356,0.3281171074043982,-0.147006,-0.035154,0.044741,12.11656653012442,0,0,1.550086261636776,0.5597334608770227,-0.2823418608623383,1.6720603733524855,2.3656239220649122,-0.9596362127470309,-0.918993379871141,2.9214980258440915
16.938,218773.0,0.02699999999999747,0.923787926679879,-0.060876995168253956,-0.10240799187198041,-0.36389897111770364,-2.2363255161274487,-13.503966841409275,-42.7361928808967,0.408283,1.262141,-0.010045,0.4106196626307202,1.317898657307007,-0.040330455190240644,0.5057782504749594,1.0591968124932076,0.3199211762940882,0.5057782504749594,1.0591968124932076,0.3199211762940882,0.198139,0.053263,-0.045806,2.7440566629712806,0,0,1.5587799922895296,0.5884168661938839,-0.2725314013996366,1.6882839919671178,2.4075936164929135,-0.9441361833315751,-0.926484168911677,2.9666436559246043
16.963,218798.0,0.02500000000000213,0.9239288627439102,-0.06099999093802502,-0.10179698487734644,-0.3636919459710196,-2.2788673689434056,-13.442932694881614,-42.70419426248906,0.338223,1.223109,-0.059658,0.3715666427636047,1.2692256070307173,-0.06873097043950413,0.4630881448234886,1.002648975577409,0.28924890545374365,0.4630881448234886,1.002648975577409,0.28924890545374365,-0.196009,-0.050067,0.061785,3.0882723141308444,0,0,1.5665608643837556,0.6130608539380835,-0.26368304069755905,1.7027875082938513,2.446660377201333,-0.9291177118299242,-0.9331868494378924,3.008850755723786
16.984,218819.0,0.021000000000000796,0.9240341393840922,-0.05813800876971232,-0.10168301533817223,-0.36392505489555116,-1.9688395270536991,-13.310784586230838,-42.763625098689666,0.474181,1.434343,0.054293,0.41979327494237795,1.3493951128789212,-0.026419297588415706,0.5079635663249207,1.075721575527742,0.3293874954991387,0.5079635663249207,1.075721575527742,0.3293874954991387,0.041545,0.014914,0.0,4.508624823467245,0,0,1.5721788857282373,0.632509308022895,-0.25691755337728495,1.7140073228252712,2.47961714457751,-0.9160392251293334,-0.9386531556756785,3.0446092933979583
17.008,218843.0,0.023999999999997357,0.9241422283634282,-0.056497013960894106,-0.1013530250451971,-0.3640010899477745,-1.803372445673883,-13.206373614273407,-42.78819537639856,0.277015,0.985228,-0.087619,0.34535796339176333,1.163338993132764,-0.07576927218804308,0.4302839899222336,0.8830077343147388,0.2779418884319372,0.4302839899222336,0.8830077343147388,0.2779418884319372,-0.054328,-0.014914,0.022371,8.918943602556347,0,0,1.5796605423983336,0.6564319413592171,-0.24824265579890248,1.728541217039652,2.5174392177150247,-0.9005719301367499,-0.9447150781857921,3.08574546914576
17.04,218875.0,0.03200000000000003,0.9236076526917233,-0.05670597867659966,-0.10011996235144709,-0.36566286249817415,-1.8548975866502058,-13.086020843975591,-42.98516463618984,0.40262,1.239832,0.017093,0.3775638804078235,1.209140206061364,-0.04188455174072063,0.45788672748471854,0.9195644768276465,0.30872298690278577,0.45788672748471854,0.9195644768276465,0.30872298690278577,-0.074569,-0.018109,0.021305,1.7246440323302854,0,0,1.5871236083577147,0.6820677055524385,-0.2383575280418554,1.7438440338339332,2.5681077641271215,-0.8791559357861634,-0.9525006811272443,3.141058788091029
17.059,218894.0,0.019000000000001904,0.9236291211381235,-0.05377500705283462,-0.10007301312502684,-0.36606404801095027,-1.5329167693984784,-12.957655969951677,-43.06595368174635,0.324319,1.028437,-0.038566,0.35233538279586984,1.1277197091328324,-0.056262539864328796,0.43009100546081613,0.8331707619239069,0.292598470886658,0.43009100546081613,0.8331707619239069,0.292598470886658,0.047937,0.009587,-0.017044,4.85138588716472,0,0,1.592058510253084,0.6979214419335731,-0.23192636387244192,1.7537201821952666,2.598309994253927,-0.8660460388850449,-0.9569683781004306,3.174191824733877
17.09,218925.0,0.030999999999998806,0.9236789290656175,-0.05205099600271789,-0.0998699923304343,-0.3662429718741889,-1.3520530439033944,-12.863096493272508,-43.10469239512787,0.401743,1.128597,0.028681,0.3795843315858191,1.1292933843872492,-0.027394086576262206,0.4529289080473931,0.826693322802293,0.3183663740430097,0.4529289080473931,0.826693322802293,0.3183663740430097,-0.051133,-0.010653,0.012783,1.130189197647957,0,0,1.5992340421477347,0.7210505230674412,-0.22195883562765406,1.7682559495427117,2.647775028816138,-0.84405197342753,-0.9640035986926818,3.228557150381928
17.117,218952.0,0.027000000000001023,0.9236889555996586,-0.04867399766031401,-0.0998839951987263,-0.36667798237433985,-0.9791324159891258,-12.721887600154947,-43.19415760523222,0.349072,1.029784,0.026208,0.3618405024176481,1.076278149770601,-0.017242531814118063,0.43152475636721943,0.7671707158958541,0.32575477898968025,0.43152475636721943,0.7671707158958541,0.32575477898968025,0.082025,0.022371,-0.023436,2.358671061551577,0,0,1.6060748056723815,0.7409417992597698,-0.21261509516223873,1.7814814649601973,2.691046698261711,-0.824315077076112,-0.9698703467583456,3.276300061019583
17.144,218979.0,0.02699999999999747,0.9230984936995384,-0.04838197346348666,-0.09878494581849716,-0.3684967978871159,-0.9698346571402289,-12.59356740969636,-43.41630912156243,0.325022,0.969277,-0.019845,0.3406732943463068,1.019195922323469,-0.03760227973723022,0.4069060490490156,0.7041159654787793,0.30282636692453113,0.4069060490490156,0.7041159654787793,0.30282636692453113,-0.025566,-0.005326,0.005326,2.646967978414288,0,0,1.6123146084412598,0.7591589451681664,-0.2031033497316304,1.793636437880917,2.734494955352241,-0.8040637170263367,-0.9754825457644123,3.324400060573504
17.171,219006.0,0.027000000000001023,0.9230996900097913,-0.04574898463683018,-0.0987179668490809,-0.3688478761355557,-0.6829418618802106,-12.474312079636706,-43.486222587519066,0.315526,0.917525,-0.001747,0.32584193865693456,0.9650072714504914,-0.03708478750710009,0.3887769703995942,0.6444608046166637,0.30079244732914295,0.3887769703995942,0.6444608046166637,0.30079244732914295,0.022371,0.005326,-0.010653,2.310451751586428,0,0,1.617868682275883,0.7756122335835793,-0.19424271945613805,1.804661642534502,2.7781024297769243,-0.7833443061131874,-0.9808467176984473,3.3728282443962905
17.19,219025.0,0.019000000000001904,0.9231177398243787,-0.04407098757883628,-0.0984899722411469,-0.369067895980258,-0.5083753664067965,-12.378337781029098,-43.52851055976504,0.290274,0.841535,-0.022463,0.30866065471861315,0.9096404644670661,-0.04631711442429941,0.3693907832564065,0.5855985446700502,0.2898301168964844,0.3693907832564065,0.5855985446700502,0.2898301168964844,-0.055394,-0.012783,0.008522,3.312346828732684,0,0,1.6214175658781902,0.7860170955546951,-0.18806688388990755,1.811680697655813,2.808875649134391,-0.7685088274863723,-0.9844786589302351,3.4071168156044496
17.222,219057.0,0.03200000000000003,0.9231097112287113,-0.041547987002773776,-0.0984059692162067,-0.36940288444174546,-0.23475685722292208,-12.261564109675705,-43.5946173350026,0.320397,0.910499,0.018061,0.3142513471601895,0.9112242612188892,-0.029084799104759182,0.37124927095468113,0.5813380934740019,0.304006228269221,0.37124927095468113,0.5813380934740019,0.304006228269221,0.012783,0.004261,-0.008522,0.4662093172712522,0,0,1.6267653547415701,0.8016184603628775,-0.17804155514468922,1.8222668494872962,2.8608465758643074,-0.7431066585916911,-0.9903363939547887,3.4650905979294357
17.247,219082.0,0.02499999999999858,0.9225140515653082,-0.04105100229460742,-0.09726900543699711,-0.3712430207511861,-0.2062421439223112,-12.119061427334104,-43.820312930293866,0.300066,0.829016,-0.02263,0.3056841256268786,0.8691402031479792,-0.043982865031283035,0.3598557489780169,0.5350517487948316,0.2868552068167486,0.3598557489780169,0.5350517487948316,0.2868552068167486,-0.007457,-0.001065,-0.001065,2.0263842019341327,0,0,1.6309708797043818,0.8136507650896725,-0.16988588801680385,1.8305613327397563,2.9015682787948793,-0.7229157932735354,-0.9946854869943071,3.5106472691666157
17.269,219104.0,0.021999999999998465,0.9225124569454409,-0.03831301897747745,-0.09729704819386692,-0.3715321840299677,0.09427899946346088,-12.004265897496248,-43.883097200171925,0.315886,0.787241,0.034278,0.30963228691366396,0.8297747393888717,-0.02266031077260471,0.36130673736286084,0.4922838632257049,0.30606240955713676,0.36130673736286084,0.4922838632257049,0.30606240955713676,0.029827,0.009587,-0.006392,2.132062420811036,0,0,1.6344086977220513,0.8231874377578227,-0.16310852906735904,1.8372625672794562,2.9374874541465674,-0.7049105730422142,-0.9983484255822327,3.5509196184868874
17.293,219128.0,0.02400000000000091,0.9225091197384626,-0.035935004664238136,-0.09725101262284187,-0.3717900482570501,0.3520947948305506,-11.896853372058759,-43.93757269393303,0.262394,0.68413,0.004144,0.28425849293368244,0.7559338238495252,-0.026818627635946682,0.3334190231738312,0.41531157220430737,0.2996448239475551,0.3334190231738312,0.41531157220430737,0.2996448239475551,0.001065,0.001065,-0.001065,3.4216537771786766,0,0,1.6381841808154074,0.8325363888038695,-0.15527443890572798,1.8441459812970131,2.9767585686890183,-0.6850418871234731,-1.00216902119791,3.595013920101596
17.319,219154.0,0.0259999999999998,0.9225179117717749,-0.03399599674867402,-0.09710399071312044,-0.3719889644235352,0.5571997283016598,-11.797457401732748,-43.97933115472044,0.266499,0.733573,0.022006,0.2736246586448604,0.744991973686381,-0.019391164023724393,0.3201699952520515,0.40109353354535315,0.30458439927079467,0.3201699952520515,0.40109353354535315,0.30458439927079467,-0.034088,-0.008522,0.007457,0.7712365853882899,0,0,1.6415376191254603,0.8406331384910043,-0.14697985071211975,1.8501115925934515,3.0193949520882493,-0.6632906832686399,-1.006098326962942,3.6429617156153182
17.344,219179.0,0.02500000000000213,0.9219038649327966,-0.033152995142788196,-0.096066985925323,-0.37385194522732945,0.6260822319879281,-11.64912187552027,-44.21110261702367,0.284564,0.678312,0.017245,0.2782154662865763,0.7110402218236147,-0.01848297309243403,0.32223001427969905,0.36428072753888535,0.30311195447857203,0.32223001427969905,0.36428072753888535,0.30311195447857203,0.025566,0.006392,-0.005326,1.4759915761981912,0,0,1.6444200709246275,0.848037598653508,-0.13890664562493163,1.8554191425628161,3.060469423213879,-0.6421822990543318,-1.0096719081671555,3.6892145054301584
17.369,219204.0,0.02499999999999858,0.9218972808403771,-0.03083500939336285,-0.09608402927037056,-0.3740621139516813,0.8789524166284303,-11.550270423659256,-44.25885058203201,0.265914,0.617027,0.025333,0.27063485039743695,0.6627737979115423,-0.0138146504827127,0.31219740570001747,0.31355167453372335,0.30538181393033487,0.31219740570001747,0.31355167453372335,0.30538181393033487,-0.004261,0.001065,0.003196,2.0704559171910706,0,0,1.6473450295974352,0.8544986358448002,-0.13089544104453138,1.8603889866601129,3.1016164869704026,-0.6209005961231041,-1.0130444342505236,3.735599983994226
17.392,219227.0,0.022999999999999687,0.9218649560413317,-0.028217998654438876,-0.09612399541637545,-0.37433798214988095,1.1656810924856618,-11.440653109371246,-44.31756612769795,0.23694,0.581207,0.028276,0.25259737443210434,0.6226859809596935,-0.01019961746599664,0.29204967715812546,0.27150207505568713,0.3067801568866241,0.29204967715812546,0.27150207505568713,0.3067801568866241,0.02024,0.005326,-0.005326,2.0281828796620966,0,0,1.6497962546167655,0.8592571688817591,-0.12349587537939205,1.8642429549975306,3.1395336117388655,-0.601192404368749,-1.0159699343893986,3.778388930687408
17.418,219253.0,0.0259999999999998,0.9218503136619272,-0.02605900886664442,-0.0960670326870536,-0.3745451274399377,1.397819993261539,-11.34050859807134,-44.36232617403533,0.214058,0.534133,0.021962,0.2308778487022117,0.5764318105796162,-0.011661568802435967,0.2681399465639586,0.22342295450308328,0.30284452876861045,0.2681399465639586,0.22342295450308328,0.30284452876861045,-0.017044,-0.003196,0.004261,2.0707765954838164,0,0,1.6520364119504376,0.8635281700741415,-0.11511888121195878,1.8676609873671306,3.182457436404239,-0.5787961949623225,-1.0190719262250862,3.8268592475173437
17.444,219279.0,0.0259999999999998,0.9212557257859709,-0.02559799238069471,-0.09489697175368332,-0.37633388798329415,1.4171681805216767,-11.193060607531129,-44.57900308519446,0.262153,0.537921,0.050151,0.24640311141854068,0.5568742342064467,0.0026947268263410856,0.2813669642716986,0.20221366839469473,0.314630875078466,0.2813669642716986,0.20221366839469473,0.314630875078466,-0.003196,0.001065,0.002131,1.0628933480067475,0,0,1.6536476475953514,0.8665352559100901,-0.1068713944135264,1.8699880713728354,3.225431329178334,-0.5563053704245277,-1.0219577998082174,3.8754184331888886
17.468,219303.0,0.02400000000000091,0.9212040474466157,-0.023137001191671277,-0.09505800489596267,-0.3765790193957029,1.6915220350226832,-11.10230573157982,-44.63291891452956,0.217893,0.44377,0.024642,0.23064657540643585,0.49974345857506397,-0.003957766982368655,0.26362275948078434,0.1439971796074899,0.3056736561992486,0.26362275948078434,0.1439971796074899,0.3056736561992486,0.007457,0.003196,-0.002131,2.563176787463009,0,0,1.6554469457736638,0.8687926736959983,-0.0990001196691164,1.8721929184338062,3.2651404642987636,-0.5354814352692538,-1.0244282579772093,3.9202981469018385
17.49,219325.0,0.021999999999998465,0.9211578248920593,-0.020654996073578565,-0.09511898191831128,-0.376820928368044,1.9634575757599433,-10.999805236864278,-44.68537793450868,0.205511,0.462639,0.04911,0.21721686230196607,0.48240667683552907,0.00497559405066045,0.2484757055835497,0.12579099293749463,0.31244753489570454,0.2484757055835497,0.12579099293749463,0.31244753489570454,0.008522,0.004261,-0.002131,1.1196810970709814,0,0,1.6567004213060492,0.8695747139077036,-0.09200342290493277,1.8733075291712062,3.3015740853366378,-0.5163593940056145,-1.0265292969455238,3.961486391107379
17.513,219348.0,0.02300000000000324,0.921101007441575,-0.018167000146771195,-0.09517400076891075,-0.3770740030463809,2.235751565325794,-10.896201535267725,-44.73900983171118,0.168973,0.37734,0.043274,0.1918629573163342,0.4305012053748223,0.006683577424548469,0.22152116330165839,0.07335547949517777,0.31190182079126233,0.22152116330165839,0.07335547949517777,0.31190182079126233,0.008522,0.005326,-0.003196,2.5634954513421553,0,0,1.6576591890985921,0.8699714697904546,-0.08455299963024696,1.8739886753123238,3.3396892208562967,-0.49635461289308286,-1.0285596958046785,4.004572464278323
17.545,219380.0,0.03200000000000003,0.9204861426449872,-0.017593002726335065,-0.09401101456860601,-0.3788900587154603,2.2663257100690273,-10.742958847795837,-44.959163842334384,0.215224,0.383695,0.048035,0.20424967905378202,0.4042192466252824,0.010454030729418447,0.23157979105416027,0.04660499622163639,0.3125303760689899,0.23157979105416027,0.04660499622163639,0.3125303760689899,0.008522,0.003196,-0.003196,0.8933125182391379,0,0,1.6581304731773332,0.8688459097564734,-0.07423460488940513,1.8734461981981032,3.3927418554527113,-0.468533534820332,-1.031100297476993,4.064540101888317
17.564,219399.0,0.01899999999999835,0.9204138295186651,-0.015121997199066132,-0.09421798254871133,-0.37912092977828005,2.542939359447363,-10.65560537565203,-45.01097333077335,0.152964,0.296042,0.03456,0.17991308413336107,0.35581531447883874,0.00553926271159564,0.20601349620989604,-0.00178826174388842,0.30579033756291707,0.20601349620989604,-0.00178826174388842,0.30579033756291707,0.008522,0.003196,-0.002131,2.902368393682471,0,0,1.6585971020796768,0.8676703441272307,-0.06812042975661786,1.873082103394081,3.42425076741765,-0.4520366304084382,-1.03245267030613,4.100135579654078
17.595,219430.0,0.030999999999998806,0.9203432091447968,-0.01274800289693937,-0.094445021462303,-0.3793230861998535,2.8096361079501677,-10.574559664616844,-45.05846700712706,0.151591,0.283963,0.043949,0.16232055070965087,0.31543201256220865,0.007562833739246162,0.186603641634144,-0.041764818712813796,0.3048450418641562,0.186603641634144,-0.041764818712813796,0.3048450418641562,0.001065,0.001065,0.001065,1.4338559619301983,0,0,1.6585688930588534,0.8642591913297656,-0.05837747340231034,1.8711500881065868,3.4756668403422952,-0.4251917226088558,-1.0344133878050934,4.158201124859293
17.62,219455.0,0.02500000000000213,0.9202603763953133,-0.010434004267607742,-0.09478803876921627,-0.37950915522288153,3.0749082084812516,-10.508357841137986,-45.10467725581619,0.123141,0.207736,0.055257,0.14066363617139999,0.25999978599254514,0.01426220158258373,0.16366133398458632,-0.09643961035396952,0.3091166135022902,0.16366133398458632,-0.09643961035396952,0.3091166135022902,-0.002131,-0.001065,0.002131,2.3778742256224916,0,0,1.65805904636049,0.8605184765122047,-0.050574202500889044,1.8687454614246812,3.5171246895850405,-0.4036320017608293,-1.0357752837538836,4.2049798770619615
17.643,219478.0,0.022999999999999687,0.9196350437148528,-0.010156000482765494,-0.0936450044514154,-0.38131201812566723,3.0732035768970647,-10.368808374921445,-45.32002975288099,0.151094,0.200989,0.051206,0.14481591439753322,0.23125497028842704,0.015288977880505757,0.1666097463141346,-0.12428637458699686,0.3079184746392008,0.1666097463141346,-0.12428637458699686,0.3079184746392008,-0.004261,-0.001065,0.002131,1.2186103758420277,0,0,1.6570631831687903,0.8558299278098755,-0.04331932837168178,1.8655240075000683,3.5552485952246267,-0.38389399511112565,-1.036855059358918,4.247961022674729
17.668,219503.0,0.02499999999999858,0.9195387756454397,-0.00775899810691332,-0.09401697706117665,-0.38150890691717926,3.348479080024073,-10.301313219969279,-45.36821555041694,0.10952,0.177172,0.043104,0.12519289571709147,0.20390038432195093,0.011577456115175248,0.1458412927985778,-0.15045925631769244,0.3018363358357503,0.1458412927985778,-0.15045925631769244,0.3018363358357503,0.004261,0.002131,0.0,1.3584348711315632,0,0,1.6560581870863869,0.850052474428287,-0.03548620490453729,1.8618209363512999,3.596662612352814,-0.36257046508314983,-1.0378401285248708,4.294599122862228
17.687,219522.0,0.019000000000001904,0.9194429658325807,-0.0055919997921957,-0.09444499649032957,-0.38167198581668765,3.6013142283835706,-10.249921350780522,-45.41096284417392,0.093018,0.140731,0.053813,0.10955625348916964,0.17598573646757243,0.014915957400880513,0.12943206719094644,-0.17731550331516407,0.30336404921155946,0.12943206719094644,-0.17731550331516407,0.30336404921155946,-0.012783,-0.003196,0.004261,1.6583997526482774,0,0,1.65490070036147,0.8451772694482764,-0.029667134790011738,1.858467401849055,3.628116721783572,-0.3464657825163209,-1.038459085251969,4.329973720652906
17.714,219549.0,0.02699999999999747,0.9193146046106879,-0.0032539986004831625,-0.09507895910735666,-0.3818508357692366,3.881989409073195,-10.212533841673102,-45.459565049197046,0.068483,0.085158,0.047017,0.08607930382583469,0.1276834363916437,0.013395417906395361,0.10506393370543869,-0.22372014199381385,0.2993047172645284,0.10506393370543869,-0.22372014199381385,0.2993047172645284,0.004261,0.003196,0.0,1.9470615883868594,0,0,1.6528194908941676,0.837542085712371,-0.02137634765506395,1.8530369567437543,3.672770944365519,-0.32374907122165425,-1.0391481722649776,4.380152340502826
17.744,219579.0,0.030000000000001137,0.9186998375637774,-0.003028999464439623,-0.09385898340470075,-0.3836299321700141,3.8696933703036045,-10.065884549893202,-45.66972466289748,0.082461,0.067746,0.03878,0.08278459998602772,0.09463974498167754,0.007981267409503948,0.10081903286664406,-0.25436648575487897,0.29114657494474416,0.10081903286664406,-0.25436648575487897,0.29114657494474416,-0.006392,0.0,0.002131,1.0665483555023816,0,0,1.6497849426883975,0.8276955802446112,-0.012317194948163664,1.845812028341243,3.7223100108692595,-0.29877050623229856,-1.039653575404026,4.43574344920514
17.764,219599.0,0.019999999999999574,0.9185443689949624,-0.0007950003193652075,-0.09471403804824688,-0.38380315418028266,4.149210967902163,-10.055866722287389,-45.71930098080565,0.056568,0.05742,0.054412,0.069498511868367,0.07808750452921648,0.013376534403376519,0.08698639312179596,-0.2692271223081592,0.29469024849907827,0.08698639312179596,-0.2692271223081592,0.29469024849907827,0.002131,0.002131,-0.001065,1.030458712587682,0,0,1.6476820122733242,0.8205415959734798,-0.006463508921076718,1.8407026650818292,3.755284680418876,-0.282288134470118,-1.0398413824427184,4.472659689771964
17.794,219629.0,0.030000000000001137,0.9183648498638899,0.001344999780116764,-0.09586698432747494,-0.3839449372319189,4.432173477237165,-10.081505288466918,-45.768258733566675,0.015217,0.010218,0.043003,0.03738318978132317,0.04053152271094972,0.010375450702159087,0.05435875186817005,-0.3039187375073022,0.2889657269827758,0.05435875186817005,-0.3039187375073022,0.2889657269827758,0.006392,0.004261,-0.001065,1.598902847959311,0,0,1.6441243673170878,0.8093935135473953,0.0024013913025578678,1.832557928595601,3.804661776112734,-0.25783910782730396,-1.039902314206996,4.527880769724421
17.814,219649.0,0.019999999999999574,0.9181852412605492,0.000793000208367176,-0.09811902578156236,-0.3838071008483994,4.476052997823019,-10.344957081386076,-45.77584697917206,-0.025119,0.019544,0.052194,0.007115993082144487,0.03157571738476298,0.013612285499330957,0.02394112862140009,-0.31092096877081415,0.2903780626034703,0.02394112862140009,-0.31092096877081415,0.2903780626034703,-0.010653,-0.001065,0.002131,1.5622561718198371,0,0,1.6411063650459072,0.8012941822616318,0.00817470986205497,1.8262993439745459,3.8375140834363632,-0.24173223086921403,-1.03979655319535,4.564531928296332
17.844,219679.0,0.030000000000001137,0.9175587641832988,0.0009579997537897838,-0.0969099750937035,-0.38560790089704694,4.457821620442133,-10.201026294628752,-45.987657462830065,0.01227,0.03076,0.063269,0.008811565793277226,0.03216441048916181,0.02200574587388534,0.025397337069854625,-0.30743477121033785,0.29598195873653915,0.025397337069854625,-0.30743477121033785,0.29598195873653915,-0.007457,-0.003196,0.0,0.2252844334175543,0,0,1.6356819746544817,0.7889673270787178,0.01685545398482469,1.8160972087794078,3.886665908531871,-0.21787830822910786,-1.0394211007376466,4.61932090861557
17.869,219704.0,0.02499999999999858,0.9177342970834882,0.0014540004706803842,-0.09469003065249353,-0.38574012486949893,4.408966678539028,-9.943609427858801,-45.97950760467489,0.017788,-0.010847,0.040449,0.012374381007903489,0.0106081016540778,0.01338614349281977,0.02873447226703367,-0.32642732582357625,0.2851230055067997,0.02873447226703367,-0.32642732582357625,0.2851230055067997,-0.010653,-0.006392,0.002131,0.8852303359526889,0,0,1.631213380325812,0.7788197832711035,0.024202411875892248,1.8077619045961282,3.9275021004691224,-0.1982809693497362,-1.0389078774143876,4.664723338835053
17.897,219732.0,0.027999999999998693,0.917511738455976,0.002355999328403639,-0.09680597240468705,-0.3857398900417741,4.603363550343239,-10.12659161782827,-46.01375983544669,-0.007291,0.002484,0.070041,0.0003221776746843395,0.007145916197992387,0.02539092472232217,0.01653680361174112,-0.3270129550871366,0.2945369048025537,0.01653680361174112,-0.3270129550871366,0.2945369048025537,-0.010653,-0.007457,0.002131,0.5506809122383426,0,0,1.6263186782539167,0.7669587136173175,0.03210129565549421,1.7983794384984106,3.9731075492892365,-0.17664007039329932,-1.0381196255089482,4.715340672163742
17.923,219758.0,0.0259999999999998,0.9177539370861343,0.0013819999052611459,-0.09454199351895748,-0.38572997355743976,4.394318293282483,-9.931252763032921,-45.97580058667596,0.038971,0.001862,0.041513,0.019781160696653092,0.005314287813876556,0.015372167343979231,0.03570415010496159,-0.3261802968480115,0.2822129919424027,0.03570415010496159,-0.3261802968480115,0.2822129919424027,-0.029827,-0.011718,0.007457,0.8770237117686013,0,0,1.6214716791418264,0.7559678070820225,0.03965509532093412,1.789477649535844,4.015328823935381,-0.15684202562420804,-1.0371867924262546,4.7620985375647
17.95,219785.0,0.027000000000001023,0.9171090550292962,0.0016170000970248597,-0.09342000560548076,-0.38753202325308467,4.386670685209608,-9.79359770330623,-46.18978794076475,0.055378,0.012619,0.05275,0.03792547140979535,0.010284340072903322,0.016716195308733302,0.05339554378823504,-0.31850855938327194,0.2811720343141865,0.05339554378823504,-0.31850855938327194,0.2811720343141865,-0.003196,-0.003196,0.0,0.7152316563993325,0,0,1.6169724486851027,0.7446138483515523,0.047141235750966244,1.780806552961813,4.059047819661046,-0.136584173275854,-1.036015041956784,4.81041443410217
17.974,219809.0,0.02400000000000091,0.9168701527304091,0.002306000384128964,-0.09572201594518331,-0.38753206455432165,4.567320826137197,-10.005459794537419,-46.22450977419853,0.016516,-0.006237,0.052474,0.025815242894056706,0.00275063322210095,0.017155660047342324,0.04097636079082129,-0.32360236190722924,0.27950408787888675,0.04097636079082129,-0.32360236190722924,0.27950408787888675,0.013848,0.003196,-0.005326,0.5636022776822115,0,0,1.613410293495062,0.7347391487953656,0.0537481527908384,1.7736468802602134,4.09781241256721,-0.11883193731009031,-1.0348043692942823,4.853153791373255
17.994,219829.0,0.019999999999999574,0.9166474887647551,0.003710997930291678,-0.09757494558022378,-0.3875857838345541,4.8040381921502044,-10.137264462481893,-46.26651611458796,-0.016039,-0.003776,0.034179,0.0052109738214133235,0.0005623060044638159,0.008788710957649656,0.020244889327012943,-0.3237564672467572,0.2694441711320322,0.020244889327012943,-0.3237564672467572,0.2694441711320322,-0.002131,-0.001065,0.0,1.1521931071483185,0,0,1.6102013326853435,0.7264325478328849,0.05920403198953469,1.7674721202147576,4.130048528829013,-0.10422022034380812,-1.0336748474464785,4.888626728978458
18.024,219859.0,0.030000000000001137,0.9168481617815398,0.0019160003380859535,-0.09605401694911701,-0.38750406837664897,4.541021790215005,-10.058231676542073,-46.22232935283494,-0.025574,-0.01198,0.039212,-0.01353794729444795,-0.005519868114291922,0.006240913679203999,0.0014820006837694337,-0.32675901024725174,0.26440442089480704,0.0014820006837694337,-0.32675901024725174,0.26440442089480704,-0.001065,-0.002131,-0.001065,0.6552864828642646,0,0,1.6047817319568016,0.7140008331112805,0.06706575776202464,1.757731325535865,4.178273274798647,-0.08261371962964482,-1.0317808006002052,4.941650892584903
