mass_kg,chord_m,span_m,wing_area_m2,AR,K,Vmin_theo_m_s,sink_rate_m_s,CL_at_Vmin,CD_at_Vmin,glide_at_Vmin,CL_ms,CD_ms,sink_min_m_s,Vstall_m_s,Re_root_at_Vmin
0.1,0.06599999999999999,0.395,0.020475330119771474,7.620145760157415,0.055696202531645554,7.844436826246408,0.7405161827919445,1.2711841294277912,0.12000000000000001,10.593201078564926,1.2711841294277912,0.12000000000000001,0.7405161827919445,6.746304855505623,35039.92913823326
0.1,0.06599999999999999,0.4275,0.022160009180259,8.247119778398215,0.051461988304093556,7.392775232724712,0.6708273712423551,1.3224460807018326,0.12000000000000005,11.020384005848602,1.3224460807018321,0.12,0.6708273712423551,6.484797973804086,33022.42417490568
0.1,0.06599999999999999,0.46,0.023844688240746526,8.874093796639015,0.04782608695652173,6.997472780898448,0.6121158620156587,1.3717937825410138,0.12,11.431614854508448,1.3717937825410138,0.12,0.6121158620156587,6.25151956055319,31256.667090366824
0.1,0.06599999999999999,0.4925,0.025529367301234052,9.501067814879814,0.04467005076142131,6.648212850214244,0.5620476415274286,1.4194269009965705,0.12000000000000001,11.828557508304753,1.4194269009965703,0.12,0.5620476415274286,6.041731108928107,29696.57507954815
0.1,0.06599999999999999,0.525,0.02721404636172158,10.128041833120616,0.041904761904761896,6.337093486615797,0.5188977577621193,1.4655126313775921,0.12000000000000005,12.21260526147993,1.4655126313775917,0.12,0.5188977577621193,5.851737802177174,28306.851292424704
0.1,0.06599999999999999,0.5575000000000001,0.02889872542220911,10.755015851361417,0.03946188340807173,6.057953532738752,0.4813653591970754,1.5101926427386072,0.11999999999999998,12.584938689488395,1.5101926427386074,0.12,0.4813653591970753,5.678610411615376,27059.97475811757
0.1,0.06599999999999999,0.5900000000000001,0.030583404482696634,11.381989869602217,0.03728813559322033,5.805913789684099,0.4484519416933173,1.5535882220319404,0.12000000000000005,12.94656851693283,1.55358822203194,0.11999999999999998,0.44845194169331715,5.519992712988067,25934.15082298118
0.1,0.06599999999999999,0.6225,0.03226808354318416,12.008963887843016,0.03534136546184738,5.577056891369754,0.41937904712145985,1.5958041574989428,0.12000000000000002,13.298367979157852,1.5958041574989426,0.12,0.4193790471214598,5.3739649845511055,24911.881197085335
0.1,0.06599999999999999,0.655,0.03395276260367168,12.635937906083816,0.03358778625954197,5.368199120442242,0.39353131639538297,1.6369317195733786,0.12000000000000009,13.641097663111477,1.6369317195733777,0.11999999999999998,0.3935313163953828,5.238945254744925,23978.944689931228
0.1,0.06599999999999999,0.6875,0.035637441664159206,13.262911924324614,0.031999999999999994,5.176724640646564,0.3704162623130844,1.6770509831248424,0.12,13.975424859373687,1.6770509831248424,0.12,0.3704162623130844,5.113616551251859,23123.656751175396
0.1,0.06599999999999999,0.72,0.03732212072464674,13.889885942565414,0.03055555555555555,5.000463012628151,0.3496353235061318,1.7162326606420661,0.11999999999999998,14.301938838683887,1.7162326606420664,0.12000000000000001,0.3496353235061318,4.996872429517844,22336.322351988172
0.1,0.06599999999999999,0.7525,0.039006799785134265,14.516859960806213,0.0292358803986711,4.837597301760745,0.3308626874243871,1.7545395666410861,0.11999999999999998,14.621163055342386,1.7545395666410861,0.11999999999999998,0.3308626874243871,4.887775589477307,21608.825516428522
0.1,0.06599999999999999,0.7849999999999999,0.040691478845621784,15.143833979047013,0.028025477707006367,4.6865941815005785,0.31382956321651384,1.7920278001090375,0.12,14.933565000908647,1.7920278001090375,0.12,0.31382956321651384,4.785526019227265,20934.31710355369
0.1,0.06599999999999999,0.8175000000000001,0.042376157906109324,15.770807997287816,0.026911314984709472,4.54615009853749,0.2983123419650337,1.8287477086296469,0.12000000000000004,15.239564238580385,1.8287477086296466,0.12000000000000001,0.29831234196503364,4.6894361776270275,20306.974335179893
0.1,0.06599999999999999,0.8500000000000001,0.04406083696659685,16.397782015528616,0.025882352941176464,4.4151493333254885,0.2841235721160509,1.8647446815241835,0.12000000000000001,15.539539012701526,1.8647446815241833,0.11999999999999998,0.2841235721160508,4.598911448612263,19721.813458528493
0.1,0.06599999999999999,0.8825000000000001,0.04574551602708437,17.024756033769417,0.024929178470254946,4.292630984566264,0.2711050020995489,1.9000598076711361,0.12000000000000001,15.833831730592799,1.900059807671136,0.12,0.27110500209954885,4.513434592941351,19174.542270838807
