t_ms,qw,qx,qy,qz,ax_mps2,ay_mps2,az_mps2,gx_deg,gy_deg,gz_deg,roll_deg,pitch_deg,yaw_deg,ax_lin_mps2,ay_lin_mps2,az_lin_mps2
148234,0.624904,-0.010073,0.113972,0.772272,28.693533,-1.698069,-0.644260,25.695799,-58.288570,-71.716309,9.527691,9.090860,102.801216,30.243517,-3.301466,-10.197416
148302,0.624944,-0.019666,0.090963,0.775102,-2.169888,-4.276308,2.519561,-265.625000,-84.167473,7.080078,6.757119,8.289833,102.733612,-0.755476,-5.418499,-7.120510
148398,0.620966,-0.028718,0.099212,0.777003,-2.865641,20.666624,14.037210,-5.004883,142.822266,40.893551,6.904535,9.662376,103.321960,-1.219110,19.504042,4.436509
148507,0.625189,-0.019761,0.121334,0.770731,16.803457,-0.974773,-5.069059,269.470215,86.364738,-65.612793,9.502216,10.496418,102.779442,18.590586,-2.567164,-14.582553
148589,0.621920,-0.023781,0.099317,0.776393,8.095166,-12.207415,-6.119275,-222.228989,-112.976067,59.753410,7.254404,9.233683,103.194496,9.669293,-13.430123,-15.724648
148675,0.619632,-0.045583,0.058611,0.781372,-8.337064,21.443808,7.680828,-534.729004,-98.693840,19.836426,2.032920,8.271855,103.317802,-6.925697,21.099430,-2.021004
148761,0.629705,-0.042258,0.084730,0.771043,9.378897,1.963916,0.449066,267.456055,165.527328,-148.193359,4.508701,9.896822,101.914009,11.064986,1.204223,-9.185043
148841,0.630982,-0.019094,0.102293,0.768787,7.112011,-14.213244,-10.927277,335.693329,-73.913574,4.028320,7.752323,9.116854,101.864151,8.666390,-15.519809,-20.524824
148931,0.622128,-0.021457,0.072341,0.779271,7.472461,-8.717872,-6.049819,-286.560059,-180.541977,145.507812,4.974470,7.091347,103.104439,8.683521,-9.562008,-15.748112
149005,0.621751,-0.039473,0.041974,0.781093,-8.811277,39.240002,15.590381,-412.658661,-57.800293,-7.263183,0.950832,6.537829,103.014671,-7.694319,39.078270,5.845517
149095,0.629471,-0.035019,0.068861,0.773174,6.567144,10.065070,2.947072,270.019531,157.531738,-110.900871,3.613451,8.096627,101.955086,7.948813,9.452959,-6.745835
149178,0.638160,-0.014662,0.092466,0.764191,11.031461,-10.741663,-10.969190,375.061005,-5.676269,-114.685051,7.113586,8.072494,100.773499,12.409039,-11.944465,-20.607222
149279,0.639830,-0.015976,0.065700,0.765537,8.820857,-8.367002,-3.782933,-237.365707,-178.039536,-10.559081,4.624426,6.230806,100.474602,9.885574,-9.153250,-13.503237
149382,0.645021,-0.027937,0.060700,0.761238,-6.544391,39.240002,21.674927,-138.244629,63.903805,-87.036125,3.255607,6.940483,99.646156,-5.358967,38.686970,11.952530
149449,0.650281,-0.028865,0.086353,0.754218,5.902526,12.419374,5.805528,213.684067,201.599106,-91.003410,5.385960,8.965969,98.887299,7.431393,11.509816,-3.841823
149509,0.657911,-0.018371,0.117168,0.743698,10.166859,2.608176,-4.112249,354.248016,145.629883,-125.366196,8.779771,10.456936,97.809937,11.947339,1.135677,-13.646279
149603,0.653861,-0.008989,0.115061,0.747760,11.190729,-17.802181,-8.868757,56.335445,-85.510246,77.575684,9.353086,9.433970,98.438866,12.798695,-19.374920,-18.417425
149687,0.644113,-0.016213,0.075141,0.761059,-2.636917,-4.399651,3.775748,-404.968231,-230.041489,172.058090,5.404440,6.977306,99.844727,-1.445235,-5.316768,-5.918317
149781,0.662889,-0.066794,0.076828,0.741764,16.728014,12.143947,-2.693200,-346.374481,450.561493,-349.792450,1.487129,11.592335,96.578812,18.699303,11.894547,-12.299860
149867,0.671192,-0.085996,0.074973,0.732451,8.807685,-9.120234,-6.330037,-138.671875,156.677246,-159.851074,-0.330157,13.098045,94.960014,11.030807,-9.065177,-15.884659
149950,0.666661,-0.097552,0.061663,0.736373,8.505912,0.764011,-5.851033,-207.397446,5.493164,41.748043,-2.309439,13.054955,95.424690,10.721849,1.149102,-15.399721
150035,0.649640,-0.084781,0.069029,0.752339,4.526587,9.232800,-0.862207,120.910629,-51.208492,278.686523,-0.369085,12.547990,98.338593,6.657881,9.294484,-10.437690
150116,0.636281,-0.050843,0.109715,0.761921,13.140275,7.186256,-1.646576,577.575684,21.057127,252.929672,6.026690,12.538490,100.932083,15.269981,6.180852,-11.169686
150199,0.657729,-0.027838,0.114732,0.743945,17.320782,11.814631,4.251160,240.905746,-171.447739,-288.940430,7.853487,11.089631,97.803101,19.207682,10.499219,-5.285370
150290,0.680336,-0.015047,0.091646,0.726992,2.515968,-0.918490,1.922003,-66.711426,-296.936035,-311.157227,6.546445,8.428686,94.280487,3.953902,-2.024834,-7.718770
150375,0.702068,-0.016028,0.085187,0.706814,0.791554,5.030739,10.103391,-43.212887,-58.166500,-344.787567,5.677146,8.179335,90.792274,2.187242,4.070178,0.440809
150460,0.709596,-0.016623,0.083620,0.699432,4.740942,0.892145,8.693921,-8.789063,-5.737304,-127.014160,5.413091,8.159303,89.559769,6.133234,-0.023921,-0.973470
150554,0.708987,-0.006404,0.077767,0.700891,-3.071613,1.979484,8.252040,32.287598,-135.559082,20.568846,5.776577,6.848739,89.687881,-1.901784,0.999157,-1.438500
150625,0.701209,-0.001682,0.076062,0.708885,-0.863405,1.463357,11.528427,15.991210,-48.156734,125.183090,6.091303,6.260867,90.957237,0.206429,0.428596,1.831992
150711,0.693412,0.019670,0.085327,0.715201,0.421523,-1.610651,11.021880,250.976562,-86.608879,133.361816,8.623533,5.174926,92.162819,1.306354,-3.075581,1.362317
150790,0.687297,0.031889,0.108110,0.717578,0.326920,-5.338499,10.017170,292.419434,86.853020,71.777344,11.539915,5.902839,93.066551,1.335799,-7.290589,0.456437
150885,0.678031,0.008522,0.128673,0.723633,7.556287,-9.535770,-0.434696,-10.498046,373.901337,83.190910,11.562315,9.331995,94.673752,9.147027,-11.476001,-9.918426
150957,0.670123,-0.007360,0.138538,0.729169,6.733598,-9.437575,-1.287323,-39.916992,226.806625,81.176750,11.302462,11.326966,95.957024,8.660357,-11.322771,-10.719701
151042,0.661640,-0.017212,0.141637,0.736122,6.070177,-4.525390,0.182021,-54.504391,127.502434,105.712883,10.958669,12.284522,97.283318,8.157415,-6.347579,-9.228567
151124,0.655309,-0.008018,0.124319,0.745017,13.858781,-5.749245,5.682184,-86.914055,-190.734848,129.028320,10.222188,10.071854,98.234108,15.574385,-7.463356,-3.823323
151202,0.647871,0.022284,0.086976,0.756440,14.067148,-9.326206,2.070494,-102.172844,-520.935059,188.659653,9.262717,4.530317,99.208771,14.842007,-10.900308,-7.581340
151308,0.655163,0.034809,0.051854,0.752902,-5.223538,0.276625,-1.680106,-210.937485,-388.183563,-68.115234,7.106175,0.889836,97.996788,-5.071189,-0.936809,-11.413580
151396,0.668508,0.034537,0.073745,0.739233,-5.284611,4.107459,4.272715,183.715805,144.165039,-226.318344,8.938896,2.724694,95.965210,-4.818273,2.584894,-5.407183
151474,0.672061,0.000142,0.094603,0.734428,7.904762,-2.756668,11.781101,-79.162598,455.078094,-108.093254,8.064282,7.293385,95.592804,9.150143,-4.121719,2.146695
151557,0.677406,-0.008916,0.119101,0.725849,6.746770,2.779420,8.771759,144.348145,268.310547,-125.671387,9.399673,10.038077,94.781731,8.456678,1.201774,-0.758370
151637,0.676350,-0.007878,0.151330,0.720825,14.894628,-0.652643,9.383687,285.461426,253.845215,-29.907223,12.270565,12.477826,94.993019,17.014193,-2.688301,0.024217
151721,0.665111,0.025593,0.140407,0.732979,17.064514,-9.376502,2.858456,153.076172,-333.679169,241.149887,14.039541,8.583744,96.617149,18.528704,-11.729667,-6.551904
151802,0.671638,0.070413,0.109480,0.729355,15.702947,-6.965915,-0.039518,90.270988,-614.562988,-3.051758,14.745980,2.541883,95.047218,16.138016,-9.460438,-9.517080
151878,0.688551,0.088481,0.089656,0.714164,-1.803450,-2.881209,-3.069218,-14.343261,-345.458954,-220.947250,14.471960,-0.167039,92.070969,-1.832049,-5.332778,-12.567906
151965,0.701517,0.065828,0.089430,0.703948,-8.981323,-0.324525,0.670605,-183.837875,148.803711,-209.472641,12.614169,1.879323,90.406006,-8.659610,-2.465726,-8.897459
152059,0.701035,0.037935,0.117374,0.702378,5.271438,-0.617915,12.776232,8.178711,455.627411,-64.025879,12.675635,6.388952,90.820030,6.363069,-2.757168,3.264763
152146,0.707884,0.021007,0.141269,0.691738,8.681946,-1.478925,7.858059,71.411133,323.791473,-178.771957,13.211596,9.842561,89.820786,10.358882,-3.687979,-1.551726
152214,0.717102,-0.005841,0.159826,0.678370,11.934382,-7.823332,3.327880,-44.738766,353.820770,-233.825684,12.391273,13.718243,88.316612,14.260799,-9.868376,-5.980272
152282,0.715679,-0.009441,0.160739,0.679615,10.794353,-4.152964,3.265609,-20.690916,47.912594,13.610839,12.198337,14.058182,88.548492,13.177272,-6.163700,-6.035721
152378,0.707062,0.001207,0.144612,0.692206,12.109220,-2.083667,5.745652,-58.654781,-191.162094,183.227524,11.899491,11.702474,90.007217,14.098978,-4.064400,-3.654013
152460,0.695999,0.015202,0.125386,0.706847,8.993299,0.070653,5.466632,-61.401367,-238.403305,225.097641,11.582844,8.803466,91.780678,10.494677,-1.875839,-4.030374
152535,0.688031,0.025863,0.121912,0.714900,3.616480,3.681145,6.541996,42.663570,-92.895500,140.502930,12.222989,7.514629,93.000069,4.899425,1.622040,-2.963278
152617,0.694913,0.040077,0.122116,0.707515,5.229526,2.393822,10.479408,122.253410,-118.225082,-99.914543,13.295385,6.488830,91.786743,6.338149,0.152255,0.993500
152679,0.702946,0.060351,0.125493,0.697479,1.198707,-1.817820,8.586145,208.801254,-147.827148,-118.408203,15.130424,5.292646,90.256073,2.103609,-4.367481,-0.843408
152730,0.713891,0.066519,0.123457,0.686071,-3.038082,-2.060914,6.994655,49.560543,-96.069328,-171.936020,15.386815,4.875831,88.382126,-2.204265,-4.654424,-2.429491
152786,0.722467,0.078282,0.131453,0.674265,-4.530180,-0.929268,8.029304,176.269516,-56.701656,-150.512695,16.943048,4.840122,86.768219,-3.702455,-3.777913,-1.321429
152864,0.721073,0.062637,0.135259,0.676635,-6.807843,0.581990,6.692883,-100.769035,146.850586,1.037598,15.965091,6.332559,87.246902,-5.725809,-2.099803,-2.681194
152962,0.705402,0.040445,0.137552,0.694155,0.387993,-0.833467,6.906039,-174.133286,228.210434,224.243149,14.502162,7.926836,90.089272,1.740875,-3.266581,-2.500648
153069,0.697180,0.040804,0.149761,0.699891,6.085745,0.058678,7.076086,97.778313,120.666496,101.440422,15.643380,8.725626,91.423241,7.573950,-2.555963,-2.261207
153145,0.689948,0.040522,0.161715,0.704399,9.285491,-0.661025,4.387676,91.674797,122.436508,83.374016,16.722458,9.558957,92.595650,10.914563,-3.444523,-4.877008
153223,0.688453,0.047387,0.173039,0.702740,10.630295,-1.744772,2.047742,152.099609,46.386715,2.075195,18.246000,9.884152,92.767845,12.314246,-4.770668,-7.130730
153300,0.686509,0.053592,0.165158,0.706085,8.543036,-1.949546,3.363805,-16.723633,-96.374504,55.908199,18.081924,8.689816,92.995964,10.025180,-4.959388,-5.854665
153396,0.692755,0.053986,0.157988,0.701581,8.411309,0.371228,5.451065,-48.278805,-64.025879,-85.571281,17.431540,8.229746,91.989075,9.815539,-2.537252,-3.812033
153483,0.694039,0.051006,0.151722,0.701917,8.697514,-2.563869,5.158872,-70.861816,-18.310547,-13.366698,16.653027,7.989883,91.817902,10.061087,-5.347880,-4.148439
153572,0.696094,0.048312,0.142151,0.702077,5.919291,2.089655,7.952662,-99.060051,-48.278805,-19.409180,15.613517,7.473211,91.516441,7.195206,-0.528250,-1.415086
153652,0.696106,0.050494,0.137833,0.702772,5.992339,1.680106,7.756271,-17.395020,-42.175289,6.347656,15.425243,6.945284,91.487724,7.178578,-0.910019,-1.630965
153722,0.695466,0.054894,0.135354,0.703557,5.378016,-0.274230,6.640192,17.883301,-44.494625,15.075683,15.573358,6.374532,91.535240,6.467193,-2.891656,-2.751234
153809,0.696058,0.057872,0.134752,0.702848,6.291717,0.144899,7.471264,22.583006,-20.996092,-10.437011,15.754843,6.098663,91.400749,7.333940,-2.503655,-1.916762
153912,0.698162,0.059880,0.133889,0.700756,6.200706,0.092208,8.028106,14.160155,-18.798828,-35.095215,15.825578,5.913680,91.035179,7.211431,-2.568837,-1.359834
153987,0.698750,0.065115,0.129269,0.700570,5.825885,-0.589175,8.423284,9.094238,-70.007324,2.624511,15.855777,5.130111,90.863876,6.703074,-3.258696,-0.975667
154077,0.699664,0.059281,0.124115,0.701107,4.647536,0.246687,9.159753,-85.632317,12.207030,-13.488769,14.954350,5.195428,90.800362,5.535861,-2.274377,-0.279061
154159,0.702382,0.058775,0.121395,0.698905,4.058361,1.207090,9.563313,-22.033689,-15.869141,-44.189449,14.669481,5.070092,90.368706,4.925313,-1.267501,0.110222
154264,0.701590,0.058025,0.127575,0.698662,3.427273,-0.046703,8.372989,48.889156,63.537598,-6.530761,15.125678,5.620032,90.507103,4.387975,-2.594192,-1.051630
154364,0.702056,0.065678,0.132237,0.696647,5.326524,-2.027384,7.962243,107.543938,-18.127441,-16.784668,16.122868,5.403396,90.322655,6.250306,-4.739497,-1.420036
154439,0.701164,0.070217,0.128145,0.697866,5.637876,-1.696871,8.424481,8.361816,-59.387203,21.423338,16.156038,4.686148,90.395271,6.439329,-4.417421,-0.966599
154535,0.701003,0.069413,0.126342,0.698437,4.646338,-1.549578,8.677156,-15.502930,-0.488281,0.549316,15.943274,4.598360,90.434097,5.432810,-4.235569,-0.725132
154653,0.702577,0.071703,0.122587,0.697293,3.948190,-2.254911,8.587343,-4.028320,-45.837399,-20.874022,15.808560,4.143643,90.142990,4.657033,-4.920405,-0.826944
154771,0.704161,0.075375,0.118932,0.695939,2.840493,-2.365082,10.569221,8.789063,-58.410637,-21.118162,15.796669,3.588043,89.825066,3.454425,-5.030368,1.148211
154852,0.704426,0.074323,0.118447,0.695867,1.949546,-1.662144,9.753717,-4.882812,6.469726,-9.765625,15.670225,3.637065,89.800247,2.571855,-4.306489,0.327358
154922,0.704811,0.073444,0.117243,0.695774,1.858535,-2.794988,10.438693,-8.422852,-1.159668,-9.582520,15.498271,3.615942,89.752815,2.477234,-5.411093,1.004218
154999,0.705649,0.071913,0.116047,0.695285,2.180665,-2.047742,9.199270,-12.512206,6.713867,-12.634276,15.271852,3.656630,89.642731,2.806317,-4.626427,-0.245045
155104,0.706106,0.071259,0.113455,0.695316,2.344724,-1.234633,8.455617,-19.470215,-12.695312,-8.361816,15.004304,3.504542,89.579346,2.944387,-3.769610,-1.002206
155194,0.707824,0.070159,0.113562,0.693662,2.622546,-1.910028,9.473500,0.183105,9.399414,-34.545898,14.914990,3.636705,89.318321,3.244793,-4.429897,0.013101
155256,0.711528,0.070454,0.111959,0.690094,2.295626,-1.796265,10.326127,-1.342773,-20.263670,-62.866211,14.789925,3.559458,88.709900,2.904674,-4.295689,0.859445
155321,0.709375,0.072872,0.113345,0.691831,3.039280,-2.357897,9.134604,37.719727,0.183105,27.099607,15.110870,3.438577,89.021538,3.627669,-4.910639,-0.319146
155385,0.705750,0.071870,0.115051,0.695352,3.057243,-2.177073,9.460327,12.573241,36.193848,53.344723,15.186244,3.580212,89.626999,3.669836,-4.741861,0.011376
155495,0.706290,0.070861,0.111356,0.695509,3.376978,-1.992656,8.384964,-31.188963,-17.395020,-7.202147,14.799405,3.366943,89.556107,3.953123,-4.494155,-1.083230
155558,0.707142,0.069618,0.108675,0.695192,2.731520,-1.565145,8.851993,-24.841307,-9.033203,-14.953611,14.475423,3.262015,89.437904,3.289730,-4.013326,-0.631199
155651,0.704206,0.072220,0.108623,0.697911,2.633324,-2.383044,9.297466,27.404783,-11.840819,42.968746,14.695373,2.991006,89.871292,3.145202,-4.868253,-0.178703
155734,0.704295,0.072492,0.106684,0.698092,2.863246,-2.321971,9.447155,-5.981445,-13.732909,-2.929687,14.558260,2.812205,89.852386,3.344549,-4.784886,-0.036436
155811,0.703424,0.073458,0.105574,0.699037,3.004552,-1.741179,8.892708,5.493164,-10.437011,10.864257,14.548983,2.626634,89.976868,3.454118,-4.202937,-0.592742
155895,0.704678,0.077613,0.101460,0.697933,2.853666,-1.795067,8.800500,9.460449,-61.950676,-11.840819,14.546140,1.986043,89.702400,3.193642,-4.257463,-0.689344
155958,0.706518,0.084604,0.096344,0.695983,1.613046,-1.405877,9.524993,23.315428,-99.487297,-23.925779,14.696465,1.052631,89.275002,1.793264,-3.894237,0.037545
156057,0.707995,0.088148,0.089760,0.694922,-0.079036,-2.168690,9.358540,-16.113281,-87.280266,-15.441894,14.452146,0.262792,88.965500,-0.034041,-4.616960,-0.140938
156125,0.709033,0.089677,0.087115,0.694003,-0.419128,-2.183060,9.467513,-1.159668,-40.161129,-16.662598,14.364170,-0.053694,88.765717,-0.428322,-4.616765,-0.035806
156198,0.709259,0.087124,0.087848,0.694005,0.564027,-1.444197,9.572893,-4.150391,27.587889,-5.493164,14.212712,0.211084,88.780716,0.600168,-3.852756,0.063233
156247,0.708954,0.085070,0.087912,0.694564,0.178429,-1.595083,9.912986,-9.582520,14.709472,-1.281738,14.048753,0.371120,88.870888,0.241971,-3.976385,0.396606
156343,0.710045,0.083834,0.087197,0.693690,0.953218,-1.833387,10.026750,-8.911133,0.305176,-22.949217,13.888559,0.430776,88.717438,1.026973,-4.188056,0.503818
156441,0.712348,0.082377,0.086978,0.691527,0.444276,-1.739982,10.420731,-6.530761,2.258301,-43.090816,13.748973,0.572156,88.369637,0.542237,-4.071393,0.892296
156514,0.714364,0.081589,0.086588,0.689587,0.892145,-1.130449,9.654325,-3.356933,-3.479004,-39.062500,13.650723,0.640843,88.054581,1.001866,-3.445489,0.122029
156613,0.715993,0.079017,0.088560,0.687944,-0.141306,-1.471740,8.725057,1.464844,28.869629,-36.376953,13.593852,1.037013,87.834503,0.036238,-3.777083,-0.808568
156671,0.718598,0.076754,0.090050,0.685286,-1.547183,-0.732876,10.293795,3.784179,20.690916,-44.738766,13.520782,1.387992,87.446030,-1.309558,-3.025762,0.758475
156736,0.720009,0.074790,0.091330,0.683851,-1.070574,-0.561632,8.309521,-1.037598,17.028809,-31.433105,13.456729,1.674818,87.246880,-0.783858,-2.843551,-1.227078
156811,0.717345,0.074966,0.090410,0.686748,-2.265689,-0.744851,10.098600,-2.075195,-10.803222,40.771481,13.403829,1.532551,87.683441,-2.003321,-3.018122,0.559234
156900,0.719212,0.073356,0.087762,0.685311,-2.168690,-2.717150,10.739268,-23.681639,-15.991210,-24.719236,13.054608,1.472416,87.403122,-1.916616,-4.932297,1.185961
156993,0.720947,0.071904,0.089286,0.683442,-2.435735,-1.239423,10.391991,5.615234,13.793944,-36.437988,13.051506,1.745318,87.140152,-2.136953,-3.453757,0.839840
157074,0.719129,0.070260,0.094235,0.684862,-1.187930,-0.469424,10.057885,29.602051,51.025387,14.404295,13.315063,2.252134,87.466644,-0.802426,-2.726976,0.518966
157170,0.718797,0.068657,0.095890,0.685144,0.792751,-1.386716,9.631572,6.469726,25.268553,-4.638672,13.315791,2.508729,87.546661,1.222151,-3.643970,0.094457
157264,0.719313,0.068791,0.095184,0.684687,0.075443,-1.330433,10.341695,2.014160,-9.887695,-13.671874,13.268645,2.449201,87.459427,0.494660,-3.579940,0.802297
157357,0.719659,0.068099,0.094270,0.684520,0.589175,-1.314866,9.696237,-6.408691,-4.760742,-10.620116,13.136969,2.433216,87.413223,1.005657,-3.542470,0.151582
157472,0.720152,0.067882,0.091450,0.684405,0.395178,-1.334026,9.892629,-17.822266,-24.108885,-9.521484,12.892118,2.223496,87.335403,0.775783,-3.521146,0.337118
157569,0.720744,0.067514,0.089860,0.684029,-0.037123,-0.804727,10.290202,-10.131835,-13.977050,-13.488769,12.732943,2.130073,87.243416,0.327498,-2.965426,0.728062
157651,0.720285,0.067605,0.087498,0.684809,-0.029938,-0.774789,9.984837,-12.939452,-22.460936,5.371093,12.553493,1.917100,87.318260,0.298241,-2.905809,0.414719
157750,0.719810,0.066509,0.086896,0.685492,-0.231119,-0.524509,9.818383,-9.460449,0.488281,2.197266,12.415807,1.943515,87.413582,0.101579,-2.632493,0.243320
157844,0.719520,0.065676,0.085656,0.686033,-0.256267,-0.449066,9.748927,-12.329101,-7.080078,0.488281,12.248500,1.899734,87.474281,0.068940,-2.529134,0.167504
157938,0.719123,0.064850,0.084831,0.686630,-0.534089,-0.467029,10.102193,-9.155273,-3.784179,1.464844,12.115297,1.888374,87.552231,-0.210827,-2.524830,0.515898
158028,0.718668,0.064375,0.084981,0.687132,-0.382006,-0.232317,9.860296,1.220703,1.281738,0.915527,12.089187,1.929971,87.634254,-0.051625,-2.285699,0.273295
158116,0.718548,0.063636,0.084839,0.687344,-0.269440,-0.217947,9.753717,-3.295898,0.915527,-4.455566,12.016968,1.973814,87.664764,0.068444,-2.259190,0.164386
158218,0.717736,0.063370,0.085438,0.688142,-0.292192,-0.178429,9.884246,6.408691,4.089355,6.042480,12.045264,2.030300,87.802467,0.055356,-2.224337,0.296257
158289,0.717581,0.062933,0.085063,0.688390,-0.334105,-0.314945,9.792038,4.516602,0.793457,3.479004,11.979500,2.030673,87.834206,0.013507,-2.349847,0.201708
158374,0.717090,0.062814,0.085314,0.688882,-0.246687,-0.431104,9.795630,5.310058,0.366211,0.976562,11.991289,2.052371,87.916817,0.104638,-2.467951,0.205849
158449,0.716471,0.062368,0.085483,0.689545,-0.332908,-0.507744,9.810000,2.075195,2.685547,3.173828,11.969834,2.090733,88.025070,0.024981,-2.540951,0.219687
158525,0.715859,0.061903,0.085793,0.690184,-0.294587,-0.444276,9.904604,3.051758,3.051758,3.295898,11.958191,2.142360,88.132195,0.072135,-2.475467,0.314197
158602,0.715271,0.061309,0.086080,0.690810,-0.184417,-0.528102,9.808803,2.014160,4.211426,2.807617,11.934219,2.202687,88.236984,0.192628,-2.555199,0.217929
158701,0.714121,0.060730,0.086154,0.692041,-0.233514,-0.540077,10.042317,0.366211,3.295898,12.573241,11.896129,2.234793,88.433624,0.149023,-2.560753,0.450309
158792,0.714437,0.060431,0.086025,0.691757,0.102986,-0.728086,9.699829,7.629394,2.746582,-5.004883,11.860182,2.252947,88.385956,0.488629,-2.742719,0.106673
158872,0.713919,0.059423,0.086455,0.692325,0.014370,-0.959205,10.006392,0.549316,9.338379,1.281738,11.813657,2.359198,88.484619,0.418190,-2.965898,0.412320
158955,0.714177,0.058600,0.086141,0.692168,0.068258,-0.655038,9.837543,-4.272461,1.098633,-10.559081,11.719931,2.402454,88.453461,0.479478,-2.645971,0.240503
159050,0.713500,0.058078,0.086439,0.692873,0.221539,-0.840652,9.916579,3.173828,4.943848,3.967285,11.703424,2.456884,88.571297,0.642070,-2.828740,0.319352
159138,0.712833,0.057180,0.086912,0.693575,0.183219,-0.853824,9.952504,1.586914,9.521484,3.479004,11.670354,2.555611,88.692245,0.620638,-2.836224,0.354854
159222,0.711985,0.056346,0.087621,0.694424,0.465831,-0.817899,9.792038,3.967285,12.084960,5.859375,11.662476,2.666072,88.841515,0.922143,-2.798804,0.194961
159279,0.711659,0.055589,0.087643,0.694816,0.556842,-0.874182,9.930949,4.394531,10.498046,4.760742,11.603595,2.722313,88.904488,1.022773,-2.845133,0.332284
159363,0.711576,0.054522,0.087983,0.694944,0.888552,-0.911305,9.747730,-0.671387,11.047362,-6.530761,11.544200,2.833455,88.931519,1.373490,-2.872120,0.147930
159436,0.711086,0.053557,0.088700,0.695429,0.686173,-0.991538,9.875863,3.234863,13.610839,-0.305176,11.525406,2.961049,89.023338,1.192929,-2.948983,0.276504
159491,0.710837,0.052776,0.089133,0.695687,0.743654,-0.805924,9.724977,7.202147,14.770506,2.624511,11.497796,3.054608,89.073341,1.266406,-2.758575,0.125498
159573,0.710023,0.051771,0.089684,0.696523,0.966390,-0.978366,9.843531,1.342773,13.916015,5.004883,11.464129,3.166386,89.218063,1.508253,-2.925170,0.243925
159647,0.709486,0.051258,0.090055,0.697060,1.413062,-1.144819,9.681867,4.272461,9.338379,0.976562,11.454866,3.228987,89.311577,1.965626,-3.089953,0.082532
159740,0.708612,0.050672,0.090544,0.697928,1.499282,-1.178350,9.823173,4.699707,11.108397,6.530761,11.451011,3.301520,89.460648,2.064245,-3.122697,0.224400
159808,0.707782,0.050080,0.091101,0.698740,1.580713,-1.059796,9.798025,4.882812,11.962890,5.432128,11.452145,3.380877,89.602463,2.159240,-3.004176,0.200066
159891,0.707618,0.049339,0.090929,0.698981,1.872905,-1.101709,9.815988,1.220703,11.840819,1.708984,11.378768,3.423289,89.637573,2.458681,-3.033710,0.215970
159959,0.706982,0.049051,0.090815,0.699660,2.004632,-1.020278,9.663904,1.770019,4.760742,3.356933,11.349210,3.426683,89.744102,2.590987,-2.947320,0.062926
160044,0.707379,0.047652,0.090975,0.699334,2.110012,-1.487307,9.699829,-3.967285,14.221190,-14.221190,11.246815,3.557919,89.695053,2.718796,-3.396921,0.096763
160111,0.708062,0.046521,0.091760,0.698616,1.918411,-1.060994,9.631572,2.929687,16.296387,-19.897461,11.215518,3.723513,89.596275,2.555490,-2.965011,0.029228
160175,0.708185,0.045967,0.092045,0.698490,2.034569,-1.306483,9.562116,6.469726,13.732909,-3.601074,11.193116,3.793143,89.582008,2.683545,-3.206594,-0.040202
160235,0.707868,0.045408,0.092490,0.698790,2.259701,-1.204695,9.208851,4.577637,11.474608,-2.563476,11.185787,3.869260,89.639519,2.921680,-3.103409,-0.392856
160316,0.708305,0.044738,0.092167,0.698432,3.018922,-1.804647,9.323812,-1.892090,5.981445,-13.732909,11.102655,3.903273,89.575226,3.686711,-3.689352,-0.280251
160382,0.707929,0.044876,0.092843,0.698715,2.277664,-1.525627,9.944121,14.953611,12.207030,4.272461,11.170991,3.941715,89.635010,2.952019,-3.421698,0.342754
160475,0.707969,0.044392,0.093265,0.698649,2.496808,-1.535208,9.350157,5.493164,10.498046,-8.239746,11.165955,4.015596,89.633469,3.183783,-3.430264,-0.250516
160535,0.708265,0.044203,0.093334,0.698352,2.753075,-1.781895,9.024434,5.493164,5.126953,-11.535644,11.154576,4.041090,89.587265,3.444404,-3.674985,-0.576316
160612,0.708657,0.043841,0.092832,0.698044,2.579436,-1.701661,8.998089,-0.671387,1.831055,-12.390136,11.082035,4.034994,89.527107,3.269724,-3.582610,-0.605123
160686,0.709271,0.043809,0.091955,0.697538,2.629732,-1.720822,9.266331,1.159668,-0.122070,-9.521484,11.004619,3.975233,89.427414,3.309813,-3.588929,-0.340113
160769,0.709256,0.043128,0.091680,0.697632,3.047662,-1.853745,9.330997,-1.770019,7.202147,-6.347656,10.927055,4.006759,89.436638,3.733128,-3.708775,-0.277599
160850,0.709557,0.042411,0.090832,0.697481,3.087180,-1.833387,9.341774,-6.652832,2.563476,-10.681151,10.798135,3.999072,89.394577,3.771333,-3.666810,-0.271062
160926,0.710113,0.041976,0.090285,0.697012,3.136278,-1.931583,9.205258,-1.708984,2.502441,-15.197753,10.715189,3.997245,89.308159,3.820119,-3.751091,-0.410245
160995,0.710705,0.041137,0.090290,0.696458,2.930306,-1.674119,9.368119,-0.732422,10.070800,-16.906738,10.644026,4.073661,89.219452,3.627198,-3.481513,-0.248729
161071,0.711727,0.040453,0.089234,0.695590,2.630929,-1.722019,9.509425,-5.432128,3.112793,-16.296387,10.496711,4.056700,89.058823,3.324924,-3.504718,-0.112242
161168,0.711858,0.039993,0.087818,0.695663,2.820136,-1.993854,9.388477,-9.033203,-4.577637,-7.080078,10.343852,3.978603,89.041847,3.500792,-3.751045,-0.238834
161247,0.712496,0.039503,0.087284,0.695105,2.741100,-1.805845,9.466315,-2.136230,2.075195,-16.845703,10.257017,3.983026,88.941910,3.422512,-3.548434,-0.163596
