qw,qx,qy,qz,ax,ay,az
0.280238538980484,0.007842201739549637,0.010397377423942089,-0.9598420858383179,-0.019287109375,-0.015869140625,1.0035400390625
0.2802518308162689,0.007208724971860647,0.009628020226955414,-0.9598512053489685,-0.0198974609375,-0.014892578125,1.0037841796875
0.2802654206752777,0.008152604103088379,0.009974407032132149,-0.9598361253738403,-0.02001953125,-0.0145263671875,1.0023193359375
0.28026360273361206,0.007146880961954594,0.009942721575498581,-0.9598450660705566,-0.019287109375,-0.01513671875,1.0028076171875
0.28013840317726135,0.0071742418222129345,0.010053359903395176,-0.9598801136016846,-0.019775390625,-0.0150146484375,1.0025634765625
0.2801556885242462,0.007901623845100403,0.009380548261106014,-0.9598762392997742,-0.019775390625,-0.0147705078125,1.0020751953125
0.28014999628067017,0.007009256165474653,0.00983152911067009,-0.9598803520202637,-0.019775390625,-0.0142822265625,1.0025634765625
0.2801497280597687,0.006897009909152985,0.010825767181813717,-0.9598705172538757,-0.019287109375,-0.0164794921875,1.003662109375
0.28032374382019043,0.006862823385745287,0.010733647271990776,-0.9598209857940674,-0.01953125,-0.0152587890625,1.002197265625
0.2803419232368469,0.007855378091335297,0.01077587902545929,-0.9598075747489929,-0.0205078125,-0.0164794921875,1.0020751953125
0.28035667538642883,0.00733199855312705,0.009933087974786758,-0.9598165154457092,-0.020263671875,-0.0155029296875,1.0030517578125
0.2803710401058197,0.007275846786797047,0.008934893645346165,-0.9598225355148315,-0.01953125,-0.0145263671875,1.00244140625
0.2803710401058197,0.0071732597425580025,0.009929310530424118,-0.9598135948181152,-0.01953125,-0.015869140625,1.002197265625
0.28024187684059143,0.007208220660686493,0.01009001862257719,-0.9598493576049805,-0.01953125,-0.0157470703125,1.0009765625
0.28025737404823303,0.008192985318601131,0.010313193313777447,-0.9598345756530762,-0.02099609375,-0.0152587890625,1.001953125
0.2802523970603943,0.00722156697884202,0.010571906343102455,-0.9598410129547119,-0.0198974609375,-0.0162353515625,1.0023193359375
0.2802635133266449,0.006833938416093588,0.009663938544690609,-0.9598501324653625,-0.0194091796875,-0.0157470703125,1.0030517578125
0.28014644980430603,0.006855519022792578,0.009773852303624153,-0.9598830342292786,-0.01953125,-0.0159912109375,1.003173828125
0.2801647186279297,0.007849819958209991,0.009711174294352531,-0.9598707556724548,-0.0205078125,-0.0142822265625,1.0023193359375
0.280162513256073,0.007262992672622204,0.010537246242165565,-0.9598673582077026,-0.0201416015625,-0.0155029296875,1.001953125
0.28017687797546387,0.007174296770244837,0.009549499489367008,-0.959874153137207,-0.01953125,-0.0152587890625,1.001708984375
0.28001463413238525,0.007208262104541063,0.009714030660688877,-0.9599194526672363,-0.0206298828125,-0.0152587890625,1.004150390625
0.2800167500972748,0.007842474617064,0.010496244765818119,-0.959905743598938,-0.0203857421875,-0.015380859375,1.002685546875
0.28001803159713745,0.007106432691216469,0.009826873429119587,-0.959918200969696,-0.0201416015625,-0.015380859375,1.003173828125
0.28002047538757324,0.007329850923269987,0.010805952362716198,-0.959905207157135,-0.0196533203125,-0.0157470703125,1.001953125
0.28003746271133423,0.007011597976088524,0.009858298115432262,-0.9599128365516663,-0.019775390625,-0.01611328125,1.0018310546875
0.27993491291999817,0.007033277302980423,0.009959518909454346,-0.959941565990448,-0.0203857421875,-0.014892578125,1.002685546875
0.27994292974472046,0.0060190968215465546,0.009951853193342686,-0.9599462151527405,-0.01904296875,-0.0152587890625,1.0029296875
